status,recommendation,brand,filename,size,sha1,duplicate_path,schematics_match,visible_match,notes
ok,quarantine_only_no_visible_canonical,Sem_Marca,cover__dup1.jpg,954677,b6c5652cb6b70c2193424b6ea97bb49dc6058947,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/b6/cover__dup1.jpg,,,
ok,canonical_visible_elsewhere,Sem_Marca,harmony 3.1 IN281-5.DOC,29184,b6e2fa976c47621c0de455bfce0ab88b9b95d404,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/b6/harmony 3.1 IN281-5.DOC,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/IN281-5 HARMONY HYDRO.DOC,
ok,quarantine_only_no_visible_canonical,Sem_Marca,CofT%26E-04_Brake.pdf,59026,b784007b7a7d0043c88e5f62de54aa8f03bda7fe,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/b7/CofT%26E-04_Brake.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,GS 4077 2-1.JPG,643164,b7d52fd5b5c4d2d8bc909e07fe94f148063576ea,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/b7/GS 4077 2-1.JPG,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,M-6 REF PTAS - CIASA.pdf,1567934,b7abbd8305e0833b0457813b81d50a9364f6f55d,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/b7/M-6 REF PTAS - CIASA.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,M-6 REF PTAS - CIASA__dup1.pdf,1567934,b7abbd8305e0833b0457813b81d50a9364f6f55d,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/b7/M-6 REF PTAS - CIASA__dup1.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,SCRs G18_CAC.pdf,19741,b755993faf9f01abc738996864a573ce9072b5a3,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/b7/SCRs G18_CAC.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,metadata.opf,1093,b76ca4f35ad93b3200dbcbc2f76051fdb9f4ac7c,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/b7/metadata.opf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,metadata__dup1.opf,1093,b76ca4f35ad93b3200dbcbc2f76051fdb9f4ac7c,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/b7/metadata__dup1.opf,,,
ok,canonical_visible_elsewhere,Sem_Marca,C.T.A PREMONTADAS.pdf,2487794,b88179aa00928b7615c246e8e365e9618e28e16c,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/b8/C.T.A PREMONTADAS.pdf,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/CTA/CTA VERSÃO 2.0.pdf,
ok,canonical_visible_elsewhere,Sem_Marca,C.T.A PREMONTADAS__dup1.pdf,2487794,b88179aa00928b7615c246e8e365e9618e28e16c,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/b8/C.T.A PREMONTADAS__dup1.pdf,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/CTA/CTA VERSÃO 2.0.pdf,
ok,canonical_visible_elsewhere,Sem_Marca,C.T.A PREMONTADAS__dup2.pdf,2487794,b88179aa00928b7615c246e8e365e9618e28e16c,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/b8/C.T.A PREMONTADAS__dup2.pdf,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/CTA/CTA VERSÃO 2.0.pdf,
ok,canonical_visible_elsewhere,Sem_Marca,C.T.A PREMONTADAS__dup3.pdf,2487794,b88179aa00928b7615c246e8e365e9618e28e16c,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/b8/C.T.A PREMONTADAS__dup3.pdf,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/CTA/CTA VERSÃO 2.0.pdf,
ok,canonical_visible_elsewhere,Sem_Marca,C.T.A PREMONTADAS__dup4.pdf,2487794,b88179aa00928b7615c246e8e365e9618e28e16c,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/b8/C.T.A PREMONTADAS__dup4.pdf,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/CTA/CTA VERSÃO 2.0.pdf,
ok,canonical_visible_elsewhere,Sem_Marca,CTA VERSÃO 2.0.pdf,2487794,b88179aa00928b7615c246e8e365e9618e28e16c,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/b8/CTA VERSÃO 2.0.pdf,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/CTA/CTA VERSÃO 2.0.pdf,
ok,quarantine_only_no_visible_canonical,Sem_Marca,K 603068 Commissioning.pdf,446247,b8885774b7532e971f2e8ebbe2b364132dab1a67,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/b8/K 603068 Commissioning.pdf,,,
ok,canonical_visible_elsewhere,Sem_Marca,401 U (1).pdf,74679,b99af31b4546e019d1ab354e8376d615f60d754b,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/b9/401 U (1).pdf,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/401 U (1).pdf,
ok,canonical_visible_elsewhere,Sem_Marca,Bzbgl2(1).db_,5000,b97399ec9c93603b8b1e545ba7918e790640c95b,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/b9/Bzbgl2(1).db_,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/BZBGL2.DB_,
ok,quarantine_only_no_visible_canonical,Sem_Marca,GS3824-1.JPG,694522,b9ecd6bb5da3a013701b518d7c8fb71b63786ed3,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/b9/GS3824-1.JPG,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,Om907is2.doc,1270272,b9d84c9ca512124a05291a8ab15f878636aab5ba,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/b9/Om907is2.doc,,,
ok,canonical_visible_elsewhere,Sem_Marca,Cibes A5000.pdf,4007956,ba06d86192579f54beb9a7458b45a06ac6f72d3d,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/ba/Cibes A5000.pdf,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Cibes/Cibes A5000.pdf,
ok,quarantine_only_no_visible_canonical,Sem_Marca,M41550(1).MD_,1617,ba22be191011bca935bff808968bef8a5560fdbf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/ba/M41550(1).MD_,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,M41550.md_,1617,ba22be191011bca935bff808968bef8a5560fdbf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/ba/M41550.md_,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,The_LC_E_Door_operator_(Express).pdf,1675598,ba71db80f7c617df5c080454deada66d57388200,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/ba/The_LC_E_Door_operator_(Express).pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,The_LC_E_Door_operator_(Express)__dup1.pdf,1675598,ba71db80f7c617df5c080454deada66d57388200,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/ba/The_LC_E_Door_operator_(Express)__dup1.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,ACESSÓRIOS HIDRAULICOS.pdf,731590,bbc61c44eaa3d78f6aea9ee8fb4b3056524fc38d,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/bb/ACESSÓRIOS HIDRAULICOS.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,ACESSÓRIOS HIDRAULICOS__dup1.pdf,731590,bbc61c44eaa3d78f6aea9ee8fb4b3056524fc38d,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/bb/ACESSÓRIOS HIDRAULICOS__dup1.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,GS 4077 2-3.JPG,862375,bb9d85a1e4cd6998af2f1a38ee40eb866ef42367,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/bb/GS 4077 2-3.JPG,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,SENSORES HIDRAULICOS.pdf,731590,bbc61c44eaa3d78f6aea9ee8fb4b3056524fc38d,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/bb/SENSORES HIDRAULICOS.pdf,,,
ok,canonical_visible_elsewhere,Sem_Marca,SMART 2.pdf,108677,bb9eaadf80f106788c8b7b5d66c642c917578b23,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/bb/SMART 2.pdf,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/SMART 2.pdf,
ok,canonical_visible_elsewhere,Sem_Marca,Convite_FormaçaoSAV_em Grupo_novo_Z5.doc,83968,bceef946a430303f63ef72035d64d47c874b217b,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/bc/Convite_FormaçaoSAV_em Grupo_novo_Z5.doc,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/Convite_FormaçaoSAV_em Grupo_novo_Z5.doc,
ok,quarantine_only_no_visible_canonical,Sem_Marca,MCS 220 H Poço.pdf,225111,bca3ba9d3613788c0c955de069ee512f6e581547,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/bc/MCS 220 H Poço.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,MX(1).pdf,809706,bc04bb2bb242249359cbf9293b89522014c3c342,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/bc/MX(1).pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,Mx.pdf,809706,bc04bb2bb242249359cbf9293b89522014c3c342,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/bc/Mx.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,metadata.opf,1239,bc3dffb43f11e6bc523dc49e44d5388c7333b04c,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/bc/metadata.opf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,metadata__dup1.opf,1239,bc3dffb43f11e6bc523dc49e44d5388c7333b04c,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/bc/metadata__dup1.opf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,16.jpg,806712,bd665ba6add187a1d748a455bd19d186bf4e9fa5,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/bd/16.jpg,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,2656_45.pdf,108650,bd9693bc0ce7473351e6b500049405d094c0bcf8,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/bd/2656_45.pdf,,,
ok,canonical_visible_elsewhere,Sem_Marca,Convite_FormaçaoSAV_em Grupo_novo_Z3.doc,94720,bd709205793652cdbec0174576e4345a738a2254,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/bd/Convite_FormaçaoSAV_em Grupo_novo_Z3.doc,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/Convite_FormaçaoSAV_em Grupo_novo_Z3.doc,
ok,quarantine_only_no_visible_canonical,Sem_Marca,Multiprotocol Gateway Software Update.pdf,84267,bdc6a4b120ac0cbd2070b2b46e0a088b0d9e2a8c,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/bd/Multiprotocol Gateway Software Update.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,Nut package replacement.docx,221551,be57eba0c2349ec871d20cca94f05a20ff140294,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/be/Nut package replacement.docx,,,
ok,canonical_visible_elsewhere,Sem_Marca,BKG w CapSwitch Starter.pdf,103434,bf5f02006597989c8350db182cf03939969e3ce2,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/bf/BKG w CapSwitch Starter.pdf,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/BKG w CapSwitch Starter.pdf,
ok,already_recovered_in_02,Sem_Marca,CB-29.pdf,86724,bfa333b5480565758f28d05ac18022288de1b729,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/bf/CB-29.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Wittur/CB29 Connection.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Wittur/CB29 Connection.pdf,
ok,already_recovered_in_02,Sem_Marca,CB29 Connection.pdf,86724,bfa333b5480565758f28d05ac18022288de1b729,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/bf/CB29 Connection.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Wittur/CB29 Connection.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Wittur/CB29 Connection.pdf,
ok,quarantine_only_no_visible_canonical,Sem_Marca,Manual Consola CTA - Cópia.pdf,4154978,bf566106ac41fd5b6cfbf03e13be9db419c3ff36,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/bf/Manual Consola CTA - Cópia.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,Manual Consola CTA - Cópia__dup1.pdf,4154978,bf566106ac41fd5b6cfbf03e13be9db419c3ff36,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/bf/Manual Consola CTA - Cópia__dup1.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,Manual Consola CTA.pdf,4154978,bf566106ac41fd5b6cfbf03e13be9db419c3ff36,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/bf/Manual Consola CTA.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,Manual Consola CTA__dup1.pdf,4154978,bf566106ac41fd5b6cfbf03e13be9db419c3ff36,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/bf/Manual Consola CTA__dup1.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,cover.jpg,365656,bf771cb38f886648b8f6be9bf35d4048428a001e,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/bf/cover.jpg,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,cover__dup1.jpg,365656,bf771cb38f886648b8f6be9bf35d4048428a001e,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/bf/cover__dup1.jpg,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,2.jpg,842263,c1aaae74fa2d1ad2cea1b36040ac8a0a30d0c3a6,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c1/2.jpg,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,Giesa a relés.pdf,3205036,c14fb876f99442c744869349cfedf077cde857cf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c1/Giesa a relés.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,TLC000124 P1-1.pdf,68583,c125b7b183fa0e5fffa1cfda1c540f3f5ac68fa6,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c1/TLC000124 P1-1.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,TLC000124 P1-1__dup1.pdf,68583,c125b7b183fa0e5fffa1cfda1c540f3f5ac68fa6,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c1/TLC000124 P1-1__dup1.pdf,,,
ok,canonical_visible_elsewhere,Sem_Marca,Teste_Nível2.doc,79360,c10d84cc3253b32352c44c789d60586730087257,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c1/Teste_Nível2.doc,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/Teste_Nível2.doc,
ok,quarantine_only_no_visible_canonical,Sem_Marca,Warinard.pdf,3205036,c14fb876f99442c744869349cfedf077cde857cf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c1/Warinard.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,dcp settings.pdf,120997,c129f65f434b590325ce3076fbb8f84d3affec65,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c1/dcp settings.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,ex-co-001.pdf,120997,c129f65f434b590325ce3076fbb8f84d3affec65,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c1/ex-co-001.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,ex-co-001__dup1.pdf,120997,c129f65f434b590325ce3076fbb8f84d3affec65,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c1/ex-co-001__dup1.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,GS2051-2.JPG,717414,c2782c97116805a26598d9a0d31acb77d4c415a3,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c2/GS2051-2.JPG,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,P730D VF Closed Loop Controller.pdf,176585,c21a1c961cb879b76ec9aac8803449ba83fef3d3,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c2/P730D VF Closed Loop Controller.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,P730D VF Closed Loop Controller__dup1.pdf,176585,c21a1c961cb879b76ec9aac8803449ba83fef3d3,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c2/P730D VF Closed Loop Controller__dup1.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,PVHLD.pdf,176585,c21a1c961cb879b76ec9aac8803449ba83fef3d3,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c2/PVHLD.pdf,,,
ok,canonical_visible_elsewhere,Sem_Marca,Teste_Nível4.doc,53760,c207172fb753f0ac66e757c33db42fa7c9040877,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c2/Teste_Nível4.doc,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/Teste_Nível4.doc,
ok,canonical_visible_elsewhere,Sem_Marca,Uc(1).db_,502,c240f21a5142cf68983a87a117c3610615f19977,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c2/Uc(1).db_,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Sem_Marca/UC.DB_,
ok,quarantine_only_no_visible_canonical,Sem_Marca,14_EN81-71%202005%20&%20A1%202006.pdf,782307,c38187dd934198609963bd4c35c3a311ece7acdb,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c3/14_EN81-71%202005%20&%20A1%202006.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,IZ56-5 QVF2 FAULT FINDING.DOC,73728,c3cf268bca587b272147cd71398b47b516dc89a4,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c3/IZ56-5 QVF2 FAULT FINDING.DOC,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,MSDETSTF(1).DLL,24544,c3d71e6b0e75bff36ef514aac5ee2cb17eac9a7e,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c3/MSDETSTF(1).DLL,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,MicroBasic Informação da Manobra.pdf,522544,c36c1dfb8896216ba4e39f4a023f0753d6135e52,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c3/MicroBasic Informação da Manobra.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,MicroBasic Informação da Manobra__dup1.pdf,522544,c36c1dfb8896216ba4e39f4a023f0753d6135e52,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c3/MicroBasic Informação da Manobra__dup1.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,Msdetstf.dll,24544,c3d71e6b0e75bff36ef514aac5ee2cb17eac9a7e,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c3/Msdetstf.dll,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,PLATAFORMA STERTIL.pdf,1679624,c3014d34e5b1ff9cff56ea32cbb595986ab3374b,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c3/PLATAFORMA STERTIL.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,TBPRO4W(1).DL_,34099,c3195e4a6309ea56f53bbfa5b8fe37106aa6e5fa,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c3/TBPRO4W(1).DL_,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,Tbpro4w.dl_,34099,c3195e4a6309ea56f53bbfa5b8fe37106aa6e5fa,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c3/Tbpro4w.dl_,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,qvf2 fault finding IZ56-5.DOC,73728,c3cf268bca587b272147cd71398b47b516dc89a4,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c3/qvf2 fault finding IZ56-5.DOC,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,13_EN81-70%20A1%20e%202004-04.pdf,77894,c468c06e4e81b7f4730d162ba4a51dac7897499b,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c4/13_EN81-70%20A1%20e%202004-04.pdf,,,
ok,canonical_visible_elsewhere,Sem_Marca,HIDRAL MINI CARGAS MH - HIDRAL MH.pdf,34295,c43ff2e30ed22b02510813772d823d2aaaca881d,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c4/HIDRAL MINI CARGAS MH - HIDRAL MH.pdf,,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/01. Documentacao Tecnica/Hidral/HIDRAL MINI CARGAS MH - HIDRAL MH.pdf,
ok,quarantine_only_no_visible_canonical,Sem_Marca,S326 583-1.JPG,670051,c4c1aee1cd77ec1f3a613d7eb08f232783a54aa1,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c4/S326 583-1.JPG,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,3.jpg,290003,c5af36f1c558c81d0eb1f04feeb37efee17269dd,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c5/3.jpg,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,Manutenção Planificada.pdf,3248499,c5708679c989e614011a2b6d31ce7252a02d9c2b,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c5/Manutenção Planificada.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,S409 718-2.JPG,535496,c57da9657f7ee5873a01320bd7fe24ff64788c43,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c5/S409 718-2.JPG,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,ex-do-001.pdf,161308,c561ec9310fb93fc267699167d999d1c940e6205,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c5/ex-do-001.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,ex-do-001__dup1.pdf,161308,c561ec9310fb93fc267699167d999d1c940e6205,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c5/ex-do-001__dup1.pdf,,,
ok,quarantine_only_no_visible_canonical,Sem_Marca,P730D VF Open Loop Controller.pdf,151829,c62ce6372496aa83ded7470e382942abd56eebc1,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/99. duplicates/Sem_Marca/c6/P730D VF Open Loop Controller.pdf,,,
